posx,posy,posz,tick,turn
68.0,0.7511,5.0,1,1
68.0,0.7511,5.0,1,2
68.0,0.7511,5.0,1,3
68.0,0.7511,5.0,1,4
68.0,0.7511,5.0,1,5
68.0,0.7511,5.0,1,6
68.0,0.7511,5.0,1,7
68.203804,0.7511,5.669639,1,8
68.618484,0.75110006,6.5795507,1,9
68.99169,0.7511,7.3984723,1,10
69.163864,0.7511,6.7200127,1,11
69.314575,0.7511,6.0549746,1,12
70.30276,0.7511,5.901996,1,13
70.99399,0.7511,5.8200154,1,14
70.99399,0.7511,5.8200154,1,15
70.99399,0.7511,5.8200154,1,16
70.99399,0.7511,5.8200154,1,17
70.99399,0.7511,5.8200154,1,18
70.99399,0.7511,5.8200154,1,19
70.99399,0.7511,5.8200154,1,20
70.99399,0.7511,5.8200154,1,21
70.99399,0.7511,5.8200154,1,22
70.99399,0.7511,5.8200154,1,23
71.01977,0.7511,5.9166303,1,24
69.94163,0.75110006,6.13456,1,25
69.64759,0.7511,6.1799803,1,26
69.40645,0.7511,6.1850023,1,27
69.17999,0.75110006,6.8471446,1,28
69.17999,0.7511,7.4314895,1,29
69.18422,0.7511,7.5947037,1,30
69.18422,0.7511,7.5947037,1,31
69.18422,0.7511,7.5947037,1,32
69.18422,0.7511,7.5947037,1,33
69.18422,0.7511,7.5947037,1,34
69.18422,0.7511,7.5947037,1,35
69.18422,0.7511,7.5947037,1,36
69.18422,0.7511,7.5947037,1,37
69.18422,0.7511,7.5947037,1,38
69.18422,0.7511,7.5947037,1,39
69.084236,0.7511,7.5930676,1,40
69.09334,0.75110006,8.592977,1,41
69.103355,0.75110006,9.692876,1,42
69.112465,0.75110006,10.692784,1,43
69.11793,0.7511,11.292729,1,44
69.11793,0.7511,11.292729,1,45
69.11793,0.7511,11.292729,1,46
69.11793,0.7511,11.292729,1,47
69.11793,0.7511,11.292729,1,48
69.11793,0.7511,11.292729,1,49
69.11793,0.7511,11.292729,1,50
69.11793,0.7511,11.292729,1,51
69.11793,0.7511,11.292729,1,52
69.11793,0.7511,11.292729,1,53
69.11793,0.7511,11.292729,1,54
69.04738,0.7511,11.221862,1,55
68.3604,0.75110006,11.948464,1,56
67.67341,0.7511001,12.675067,1,57
66.98643,0.75110006,13.4016695,1,58
66.98643,0.7511,13.4016695,1,59
66.98643,0.7511,13.4016695,1,60
66.98643,0.7511,13.4016695,1,61
66.98643,0.7511,13.4016695,1,62
66.98643,0.7511,13.4016695,1,63
66.98643,0.7511,13.4016695,1,64
66.98643,0.7511,13.4016695,1,65
66.98643,0.7511,13.4016695,1,66
67.05908,0.7511,13.470367,1,67
67.05908,0.7511,13.470367,1,68
67.05908,0.7511,13.470367,1,69
67.05908,0.7511,13.470367,1,70
67.05908,0.7511,13.470367,1,71
67.05908,0.7511,13.470367,1,72
67.05908,0.7511,13.470367,1,73
67.05908,0.7511,13.470367,1,74
67.05908,0.7511,13.470367,1,75
67.05908,0.7511,13.470367,1,76
67.05908,0.7511,13.470367,1,77
67.05908,0.7511,13.470367,1,78
67.05908,0.7511,13.470367,1,79
67.05908,0.7511,13.470367,1,80
67.05908,0.7511,13.470367,1,81
66.970955,0.7511,13.517617,1,82
66.92069,0.7511,13.873893,1,83
66.11345,0.75109994,14.020017,1,84
65.47967,0.7511,14.020018,1,85
65.47967,0.7511,14.020018,1,86
65.47967,0.7511,14.020018,1,87
65.67966,0.7511,14.020018,1,88
66.36366,0.7511,14.168645,1,89
66.36366,0.7511,14.168645,1,90
66.36366,0.7511,14.168645,1,91
66.36366,0.7511,14.168645,1,92
66.36366,0.7511,14.168645,1,93
66.36366,0.7511,14.168645,1,94
66.36366,0.7511,14.168645,1,95
66.36366,0.7511,14.168645,1,96
66.36366,0.7511,14.168645,1,97
66.36366,0.7511,14.168645,1,98
66.41223,0.7511,14.08124,1,99
66.80134,0.75110006,14.369971,1,100
66.82001,0.7511,15.128908,1,101
66.82001,0.7511,15.327965,1,102
66.819176,0.7511,15.582246,1,103
66.73699,0.7511,16.578814,1,104
66.67946,0.7511,17.27641,1,105
66.67946,0.7511,17.27641,1,106
66.67946,0.7511,17.27641,1,107
66.67946,0.7511,17.27641,1,108
66.67946,0.7511,17.27641,1,109
66.67946,0.7511,17.27641,1,110
66.67946,0.7511,17.27641,1,111
66.67946,0.7511,17.27641,1,112
66.5798,0.7511,17.268192,1,113
66.594345,0.7511,17.968006,1,114
66.670334,0.7511,18.152998,1,115
67.58982,0.7511,18.545992,1,116
68.50931,0.7511,18.938986,1,117
68.8771,0.7511,19.096184,1,118
69.07994,0.7511,19.424969,1,119
69.07994,0.7511,19.424969,1,120
69.07994,0.7511,19.424969,1,121
69.07994,0.7511,19.424969,1,122
69.07994,0.7511,19.424969,1,123
69.07994,0.7511,19.424969,1,124
69.07994,0.7511,19.424969,1,125
69.07994,0.7511,19.424969,1,126
69.00265,0.7511,19.488403,1,127
69.00265,0.7511,19.488403,1,128
68.66193,0.7511,18.54829,1,129
68.42343,0.7511,17.890211,1,130
68.42343,0.7511,17.890211,1,131
68.42343,0.7511,17.890211,1,132
68.42343,0.7511,17.890211,1,133
68.42343,0.7511,17.890211,1,134
68.42343,0.7511,17.890211,1,135
68.42343,0.7511,17.890211,1,136
68.42343,0.7511,17.890211,1,137
68.42343,0.7511,17.890211,1,138
68.42343,0.7511,17.890211,1,139
68.42343,0.7511,17.890211,1,140
68.42343,0.7511,17.890211,1,141
68.42343,0.7511,17.890211,1,142
68.42343,0.7511,17.890211,1,143
68.42343,0.7511,17.890211,1,144
68.42343,0.7511,17.890211,1,145
68.42343,0.7511,17.890211,1,146
68.51172,0.7511,17.843258,1,147
68.9208,0.75110006,18.755701,1,148
69.05861,0.7511,18.61077,1,149
69.18972,0.7511,18.391153,1,150
69.8868,0.7511,18.179993,1,151
70.886406,0.7511,18.179998,1,152
71.58494,0.7511,18.179998,1,153
71.58494,0.7511,18.179998,1,154
71.58494,0.7511,18.179998,1,155
71.58494,0.7511,18.179998,1,156
71.58494,0.7511,18.179998,1,157
71.58494,0.7511,18.179998,1,158
71.58494,0.7511,18.179998,1,159
71.58494,0.7511,18.179998,1,160
71.70923,0.7511,17.695717,1,161
72.62613,0.75110006,18.094715,1,162
73.62547,0.75110006,18.129501,1,163
74.72475,0.75110006,18.167765,1,164
75.72389,0.7511,18.179996,1,165
76.520035,0.7511,18.179996,1,166
76.520035,0.7511,18.179996,1,167
76.520035,0.7511,18.179996,1,168
76.520035,0.7511,18.179996,1,169
76.520035,0.7511,18.179996,1,170
76.520035,0.7511,18.179996,1,171
76.520035,0.7511,18.179996,1,172
76.520035,0.7511,18.179996,1,173
76.520035,0.7511,18.179996,1,174
76.520035,0.7511,18.179996,1,175
76.52149,0.7511,18.080013,1,176
77.52069,0.75110006,18.118828,1,177
78.51989,0.75110006,18.157642,1,178
79.51898,0.75110006,18.179996,1,179
80.41403,0.7511,18.179996,1,180
80.41403,0.7511,18.179996,1,181
80.41403,0.7511,18.179996,1,182
80.41403,0.7511,18.179996,1,183
80.41403,0.7511,18.179996,1,184
80.41403,0.7511,18.179996,1,185
80.41403,0.7511,18.179996,1,186
80.41403,0.7511,18.179996,1,187
80.41403,0.7511,18.179996,1,188
80.41403,0.7511,18.179996,1,189
80.41403,0.7511,18.179996,1,190
80.41403,0.7511,18.179996,1,191
80.415504,0.7511,18.080011,1,192
81.41468,0.75110006,18.119343,1,193
82.41386,0.75110006,18.158672,1,194
83.41291,0.75110006,18.179996,1,195
84.20893,0.75110006,18.179996,1,196
84.20893,0.7511,18.179996,1,197
84.20893,0.7511,18.179996,1,198
84.20893,0.7511,18.179996,1,199
84.20893,0.7511,18.179996,1,200
84.20893,0.7511,18.179996,1,201
84.20893,0.7511,18.179996,1,202
84.20893,0.7511,18.179996,1,203
84.20893,0.7511,18.179996,1,204
84.20893,0.7511,18.179996,1,205
84.14934,0.7511,18.099697,1,206
84.99539,0.75110006,17.566694,1,207
85.20293,0.7511,17.37407,1,208
85.92127,0.7511001,16.700197,1,209
86.578445,0.7511001,15.984396,1,210
87.01476,0.7511,15.572584,1,211
87.01476,0.7511,15.572584,1,212
87.01476,0.7511,15.572584,1,213
87.01476,0.7511,15.572584,1,214
87.01476,0.7511,15.572584,1,215
87.01476,0.7511,15.572584,1,216
87.01476,0.7511,15.572584,1,217
