posx,posy,posz,tick,turn
68.0,0.7511,5.0,1,1
68.0,0.7511,5.0,1,2
68.0,0.7511,5.0,1,3
68.0,0.7511,5.0,1,4
68.0,0.7511,5.0,1,5
68.0,0.7511,5.0,1,6
68.0,0.7511,5.0,1,7
68.203804,0.7511,5.669639,1,8
68.65995,0.75110006,6.670542,1,9
68.99169,0.7511,7.3984723,1,10
69.163864,0.7511,6.7200127,1,11
69.314575,0.7511,6.0549746,1,12
70.30276,0.7511,5.901996,1,13
70.99399,0.7511,5.820015,1,14
70.99399,0.7511,5.820015,1,15
70.99399,0.7511,5.820015,1,16
70.99399,0.7511,5.820015,1,17
70.99399,0.7511,5.820015,1,18
70.99399,0.7511,5.820015,1,19
70.99399,0.7511,5.820015,1,20
70.99399,0.7511,5.820015,1,21
70.99399,0.7511,5.820015,1,22
70.99399,0.7511,5.820015,1,23
71.01977,0.7511,5.9166303,1,24
70.03964,0.75110006,6.114748,1,25
69.64759,0.7511,6.1799803,1,26
69.40645,0.7511,6.1850038,1,27
69.17999,0.75110006,6.847156,1,28
69.17999,0.7511,7.4315004,1,29
69.18422,0.7511,7.594714,1,30
69.18422,0.7511,7.594714,1,31
69.18422,0.7511,7.594714,1,32
69.18422,0.7511,7.594714,1,33
69.18422,0.7511,7.594714,1,34
69.18422,0.7511,7.594714,1,35
69.18422,0.7511,7.594714,1,36
69.18422,0.7511,7.594714,1,37
69.18422,0.7511,7.594714,1,38
69.18422,0.7511,7.594714,1,39
69.084236,0.7511,7.593078,1,40
69.093346,0.75110006,8.592987,1,41
69.10245,0.75110006,9.5928955,1,42
69.11155,0.7511,10.592804,1,43
69.11793,0.7511,11.29274,1,44
69.11793,0.7511,11.29274,1,45
69.11793,0.7511,11.29274,1,46
69.11793,0.7511,11.29274,1,47
69.11793,0.7511,11.29274,1,48
69.11793,0.7511,11.29274,1,49
69.11793,0.7511,11.29274,1,50
69.11793,0.7511,11.29274,1,51
69.11793,0.7511,11.29274,1,52
69.11793,0.7511,11.29274,1,53
69.11793,0.7511,11.29274,1,54
69.04738,0.7511,11.22187,1,55
68.3604,0.75110006,11.948472,1,56
67.67341,0.7511001,12.675074,1,57
66.98642,0.75110006,13.401673,1,58
66.98642,0.7511,13.401673,1,59
66.98642,0.7511,13.401673,1,60
66.98642,0.7511,13.401673,1,61
66.98642,0.7511,13.401673,1,62
66.98642,0.7511,13.401673,1,63
66.98642,0.7511,13.401673,1,64
66.98642,0.7511,13.401673,1,65
66.98642,0.7511,13.401673,1,66
67.05908,0.7511,13.470372,1,67
67.05908,0.7511,13.470372,1,68
67.05908,0.7511,13.470372,1,69
67.05908,0.7511,13.470372,1,70
67.05908,0.7511,13.470372,1,71
67.05908,0.7511,13.470372,1,72
67.05908,0.7511,13.470372,1,73
67.05908,0.7511,13.470372,1,74
67.05908,0.7511,13.470372,1,75
67.05908,0.7511,13.470372,1,76
67.05908,0.7511,13.470372,1,77
67.05908,0.7511,13.470372,1,78
67.05908,0.7511,13.470372,1,79
67.05908,0.7511,13.470372,1,80
67.05908,0.7511,13.470372,1,81
66.970955,0.7511,13.517621,1,82
66.9207,0.7511,13.873893,1,83
66.11345,0.7511,14.020016,1,84
65.47967,0.7511,14.020017,1,85
65.47967,0.7511,14.020017,1,86
65.47967,0.7511,14.020017,1,87
65.67966,0.7511,14.020017,1,88
66.36366,0.7511,14.168645,1,89
66.36366,0.7511,14.168645,1,90
66.36366,0.7511,14.168645,1,91
66.36366,0.7511,14.168645,1,92
66.36366,0.7511,14.168645,1,93
66.36366,0.7511,14.168645,1,94
66.36366,0.7511,14.168645,1,95
66.36366,0.7511,14.168645,1,96
66.36366,0.7511,14.168645,1,97
66.36366,0.7511,14.168645,1,98
66.41223,0.7511,14.08124,1,99
66.758224,0.75110006,14.299974,1,100
66.82001,0.7511,15.128908,1,101
66.82001,0.7511,15.327965,1,102
66.819176,0.7511,15.582246,1,103
66.73699,0.75110006,16.578814,1,104
66.67946,0.7511,17.27641,1,105
66.67946,0.7511,17.27641,1,106
66.67946,0.7511,17.27641,1,107
66.67946,0.7511,17.27641,1,108
66.67946,0.7511,17.27641,1,109
66.67946,0.7511,17.27641,1,110
66.67946,0.7511,17.27641,1,111
66.67946,0.7511,17.27641,1,112
66.5798,0.7511,17.268192,1,113
66.594345,0.7511,17.968006,1,114
66.670334,0.7511,18.152998,1,115
67.58982,0.7511,18.545992,1,116
68.50931,0.7511,18.938986,1,117
68.8771,0.7511,19.096184,1,118
69.07994,0.7511,19.424969,1,119
69.07994,0.7511,19.424969,1,120
69.07994,0.7511,19.424969,1,121
69.07994,0.7511,19.424969,1,122
69.07994,0.7511,19.424969,1,123
69.07994,0.7511,19.424969,1,124
69.07994,0.7511,19.424969,1,125
69.07994,0.7511,19.424969,1,126
69.00265,0.7511,19.488403,1,127
69.00265,0.7511,19.488403,1,128
68.66193,0.7511,18.54829,1,129
68.42343,0.7511,17.890211,1,130
68.42343,0.7511,17.890211,1,131
68.42343,0.7511,17.890211,1,132
68.42343,0.7511,17.890211,1,133
68.42343,0.7511,17.890211,1,134
68.42343,0.7511,17.890211,1,135
68.42343,0.7511,17.890211,1,136
68.42343,0.7511,17.890211,1,137
68.42343,0.7511,17.890211,1,138
68.42343,0.7511,17.890211,1,139
68.42343,0.7511,17.890211,1,140
68.42343,0.7511,17.890211,1,141
68.42343,0.7511,17.890211,1,142
68.42343,0.7511,17.890211,1,143
68.42343,0.7511,17.890211,1,144
68.42343,0.7511,17.890211,1,145
68.42343,0.7511,17.890211,1,146
68.335144,0.7511,17.937162,1,147
68.862976,0.75110006,18.786453,1,148
69.078094,0.7511,18.577368,1,149
69.18399,0.7511,18.43415,1,150
69.72325,0.7511,18.17999,1,151
70.722885,0.7511,18.179998,1,152
71.42156,0.7511,18.179998,1,153
71.42156,0.7511,18.179998,1,154
71.42156,0.7511,18.179998,1,155
71.42156,0.7511,18.179998,1,156
71.42156,0.7511,18.179998,1,157
71.42156,0.7511,18.179998,1,158
71.42156,0.7511,18.179998,1,159
71.42156,0.7511,18.179998,1,160
71.67748,0.7511,17.637352,1,161
72.5825,0.75110006,18.062616,1,162
73.581566,0.75110006,18.104635,1,163
74.580635,0.75110006,18.146656,1,164
75.57968,0.75110006,18.179996,1,165
76.574585,0.75110006,18.179996,1,166
76.574585,0.7511,18.179996,1,167
76.574585,0.7511,18.179996,1,168
76.574585,0.7511,18.179996,1,169
76.574585,0.7511,18.179996,1,170
76.574585,0.7511,18.179996,1,171
76.574585,0.7511,18.179996,1,172
76.574585,0.7511,18.179996,1,173
76.574585,0.7511,18.179996,1,174
76.574585,0.7511,18.179996,1,175
76.576065,0.7511,18.080011,1,176
77.57524,0.7511,18.119347,1,177
78.67433,0.75110006,18.162617,1,178
79.67332,0.75110006,18.179996,1,179
80.369484,0.75109994,18.179996,1,180
80.369484,0.75109994,18.179996,1,181
80.369484,0.75109994,18.179996,1,182
80.369484,0.75109994,18.179996,1,183
80.369484,0.75109994,18.179996,1,184
80.369484,0.75109994,18.179996,1,185
80.369484,0.75109994,18.179996,1,186
80.369484,0.75109994,18.179996,1,187
80.369484,0.75109994,18.179996,1,188
80.369484,0.75109994,18.179996,1,189
80.369484,0.75109994,18.179996,1,190
80.369484,0.75109994,18.179996,1,191
80.37094,0.7511,18.080011,1,192
81.37013,0.7511,18.118916,1,193
82.36933,0.7511,18.15782,1,194
83.368416,0.7511,18.179995,1,195
84.26326,0.7511,18.179995,1,196
84.26326,0.7511,18.179995,1,197
84.26326,0.7511,18.179995,1,198
84.26326,0.7511,18.179995,1,199
84.26326,0.7511,18.179995,1,200
84.26326,0.7511,18.179995,1,201
84.26326,0.7511,18.179995,1,202
84.26326,0.7511,18.179995,1,203
84.26326,0.7511,18.179995,1,204
84.26326,0.7511,18.179995,1,205
84.20164,0.7511,18.101246,1,206
85.03521,0.75110006,17.548935,1,207
85.20878,0.7511,17.345121,1,208
85.947464,0.7511001,16.67762,1,209
86.59992,0.7511001,15.959998,1,210
87.03765,0.7511,15.549679,1,211
87.03765,0.7511,15.549679,1,212
87.03765,0.7511,15.549679,1,213
87.03765,0.7511,15.549679,1,214
87.03765,0.7511,15.549679,1,215
87.03765,0.7511,15.549679,1,216
87.03765,0.7511,15.549679,1,217
87.03765,0.7511,15.549679,1,218
